id_parlant	forma	categoria	recompte_asr	present	estat
spk-001	Canillo	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	Escaldes	territorial	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-001	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	Ordino	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-001	Sant Julià	territorial	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-001	a nivell	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	a veure	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	aleshores	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-001	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	bueno	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	bé	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-001	clar	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-001	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	comuns	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	comú	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	copríncep	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	de fet	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-001	diguem	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-001	doncs	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-001	evidentment	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-001	llavors	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-001	no?	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	o sigui	discurs	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-001	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	parròquia	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	per tant	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	perquè	discurs	6	sí	ASR agrupat per persona canònica; pendent d'audició
spk-001	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	vull dir	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-001	és a dir	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-002	Canillo	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-002	Escaldes	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-002	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-002	Ordino	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-002	Sant Julià	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-002	a nivell	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-002	a veure	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-002	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-002	aleshores	discurs	23	sí	ASR agrupat per persona canònica; pendent d'audició
spk-002	andorrana	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-002	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-002	bueno	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-002	bé	discurs	10	sí	ASR agrupat per persona canònica; pendent d'audició
spk-002	clar	discurs	5	sí	ASR agrupat per persona canònica; pendent d'audició
spk-002	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-002	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-002	comuns	territorial	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-002	comú	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-002	copríncep	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-002	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-002	de fet	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-002	diguem	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-002	doncs	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-002	evidentment	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-002	llavors	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-002	no?	discurs	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-002	o sigui	discurs	10	sí	ASR agrupat per persona canònica; pendent d'audició
spk-002	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-002	parròquia	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-002	per tant	discurs	6	sí	ASR agrupat per persona canònica; pendent d'audició
spk-002	perquè	discurs	20	sí	ASR agrupat per persona canònica; pendent d'audició
spk-002	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-002	veguer	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-002	vull dir	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-002	és a dir	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-003	Canillo	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-003	Escaldes	territorial	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-003	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-003	Ordino	territorial	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-003	Sant Julià	territorial	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-003	a nivell	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-003	a veure	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-003	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-003	aleshores	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-003	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-003	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-003	bueno	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-003	bé	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-003	clar	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-003	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-003	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-003	comuns	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-003	comú	territorial	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-003	copríncep	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-003	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-003	de fet	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-003	diguem	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-003	doncs	discurs	16	sí	ASR agrupat per persona canònica; pendent d'audició
spk-003	evidentment	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-003	llavors	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-003	no?	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-003	o sigui	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-003	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-003	parròquia	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-003	per tant	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-003	perquè	discurs	21	sí	ASR agrupat per persona canònica; pendent d'audició
spk-003	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-003	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-003	vull dir	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-003	és a dir	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-004	Canillo	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	Escaldes	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	Ordino	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	Sant Julià	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	a nivell	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	a veure	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	aleshores	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-004	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	bueno	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	bé	discurs	12	sí	ASR agrupat per persona canònica; pendent d'audició
spk-004	clar	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	comuns	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	comú	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	copríncep	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	de fet	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	diguem	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	doncs	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-004	evidentment	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	llavors	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	no?	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	o sigui	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	parròquia	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	per tant	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-004	perquè	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-004	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	vull dir	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-004	és a dir	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-005	Canillo	territorial	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-005	Escaldes	territorial	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-005	Massana	territorial	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-005	Ordino	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-005	Sant Julià	territorial	5	sí	ASR agrupat per persona canònica; pendent d'audició
spk-005	a nivell	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-005	a veure	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-005	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-005	aleshores	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-005	andorrana	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-005	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-005	bueno	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-005	bé	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-005	clar	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-005	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-005	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-005	comuns	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-005	comú	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-005	copríncep	territorial	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-005	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-005	de fet	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-005	diguem	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-005	doncs	discurs	6	sí	ASR agrupat per persona canònica; pendent d'audició
spk-005	evidentment	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-005	llavors	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-005	no?	discurs	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-005	o sigui	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-005	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-005	parròquia	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-005	per tant	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-005	perquè	discurs	6	sí	ASR agrupat per persona canònica; pendent d'audició
spk-005	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-005	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-005	vull dir	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-005	és a dir	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-006	Canillo	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	Escaldes	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	Ordino	territorial	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-006	Sant Julià	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	a nivell	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	a veure	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-006	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	aleshores	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-006	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	bueno	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-006	bé	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-006	clar	discurs	6	sí	ASR agrupat per persona canònica; pendent d'audició
spk-006	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	comuns	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	comú	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	copríncep	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	de fet	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	diguem	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	doncs	discurs	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-006	evidentment	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	llavors	discurs	11	sí	ASR agrupat per persona canònica; pendent d'audició
spk-006	no?	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-006	o sigui	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	parròquia	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	per tant	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	perquè	discurs	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-006	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-006	vull dir	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-006	és a dir	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-007	Canillo	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-007	Escaldes	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-007	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-007	Ordino	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-007	Sant Julià	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-007	a nivell	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-007	a veure	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-007	aiguats	territorial	5	sí	ASR agrupat per persona canònica; pendent d'audició
spk-007	aleshores	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-007	andorrana	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-007	aviam	discurs	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-007	bueno	discurs	11	sí	ASR agrupat per persona canònica; pendent d'audició
spk-007	bé	discurs	10	sí	ASR agrupat per persona canònica; pendent d'audició
spk-007	clar	discurs	19	sí	ASR agrupat per persona canònica; pendent d'audició
spk-007	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-007	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-007	comuns	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-007	comú	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-007	copríncep	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-007	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-007	de fet	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-007	diguem	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-007	doncs	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-007	evidentment	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-007	llavors	discurs	12	sí	ASR agrupat per persona canònica; pendent d'audició
spk-007	no?	discurs	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-007	o sigui	discurs	8	sí	ASR agrupat per persona canònica; pendent d'audició
spk-007	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-007	parròquia	territorial	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-007	per tant	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-007	perquè	discurs	36	sí	ASR agrupat per persona canònica; pendent d'audició
spk-007	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-007	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-007	vull dir	discurs	23	sí	ASR agrupat per persona canònica; pendent d'audició
spk-007	és a dir	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-008	Canillo	territorial	6	sí	ASR agrupat per persona canònica; pendent d'audició
spk-008	Escaldes	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-008	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-008	Ordino	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-008	Sant Julià	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-008	a nivell	discurs	7	sí	ASR agrupat per persona canònica; pendent d'audició
spk-008	a veure	discurs	6	sí	ASR agrupat per persona canònica; pendent d'audició
spk-008	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-008	aleshores	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-008	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-008	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-008	bueno	discurs	7	sí	ASR agrupat per persona canònica; pendent d'audició
spk-008	bé	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-008	clar	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-008	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-008	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-008	comuns	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-008	comú	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-008	copríncep	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-008	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-008	de fet	discurs	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-008	diguem	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-008	doncs	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-008	evidentment	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-008	llavors	discurs	5	sí	ASR agrupat per persona canònica; pendent d'audició
spk-008	no?	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-008	o sigui	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-008	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-008	parròquia	territorial	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-008	per tant	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-008	perquè	discurs	21	sí	ASR agrupat per persona canònica; pendent d'audició
spk-008	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-008	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-008	vull dir	discurs	40	sí	ASR agrupat per persona canònica; pendent d'audició
spk-008	és a dir	discurs	8	sí	ASR agrupat per persona canònica; pendent d'audició
spk-009	Canillo	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	Escaldes	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-009	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	Ordino	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	Sant Julià	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	a nivell	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-009	a veure	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	aleshores	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	bueno	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	bé	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-009	clar	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-009	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	comuns	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	comú	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	copríncep	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	de fet	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-009	diguem	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-009	doncs	discurs	5	sí	ASR agrupat per persona canònica; pendent d'audició
spk-009	evidentment	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	llavors	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-009	no?	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	o sigui	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	parròquia	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-009	per tant	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	perquè	discurs	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-009	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-009	vull dir	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-009	és a dir	discurs	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-010	Canillo	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-010	Escaldes	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-010	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-010	Ordino	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-010	Sant Julià	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-010	a nivell	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-010	a veure	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-010	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-010	aleshores	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-010	andorrana	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-010	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-010	bueno	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-010	bé	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-010	clar	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-010	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-010	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-010	comuns	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-010	comú	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-010	copríncep	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-010	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-010	de fet	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-010	diguem	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-010	doncs	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-010	evidentment	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-010	llavors	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-010	no?	discurs	5	sí	ASR agrupat per persona canònica; pendent d'audició
spk-010	o sigui	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-010	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-010	parròquia	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-010	per tant	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-010	perquè	discurs	24	sí	ASR agrupat per persona canònica; pendent d'audició
spk-010	santuari	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-010	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-010	vull dir	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-010	és a dir	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
