id_a	id_b	formes_compartides	formes	nota
pa-035	pa-064	24	a veure;bé;clar;doncs;evidentment;negacio_lexical_candidat=mai;perifrasi_past_candidata=va crear;perifrasi_past_candidata=va entrar;perifrasi_past_candidata=va estar;perifrasi_past_candidata=va fer;perifrasi_past_candidata=va haver;perifrasi_past_candidata=va ser;perifrasi_past_candidata=vaig estar;perifrasi_past_candidata=vam tenir;perifrasi_past_candidata=van fer;perquè;possessius_candidat=meus;possessius_candidat=meva;possessius_candidat=seu;pronom_en_candidat=en;pronom_en_candidat=n'havia;pronom_hi_candidat=hi;pronom_ho_candidat=ho;és a dir	semblança textual ASR ampliada; no és classificació dialectal
pa-035	pa-065	25	a veure;bueno;bé;clar;comú;contacte_castella_candidat=bueno;doncs;negacio_lexical_candidat=mai;negacio_lexical_candidat=tampoc;perifrasi_past_candidata=va dir;perifrasi_past_candidata=va fer;perifrasi_past_candidata=va ser;perifrasi_past_candidata=vam començar;perifrasi_past_candidata=van fer;perifrasi_past_candidata=van venir;perquè;possessius_candidat=meva;possessius_candidat=meves;possessius_candidat=nostres;possessius_candidat=seu;possessius_candidat=seves;pronom_en_candidat=en;pronom_hi_candidat=hi;pronom_ho_candidat=ho;és a dir	semblança textual ASR ampliada; no és classificació dialectal
pa-035	pa-066	19	Escaldes;bueno;bé;contacte_castella_candidat=bueno;evidentment;perifrasi_past_candidata=va estar;perifrasi_past_candidata=va fer;perifrasi_past_candidata=va haver;perifrasi_past_candidata=va quedar;perifrasi_past_candidata=va ser;perifrasi_past_candidata=va venir;perifrasi_past_candidata=vam tenir;perquè;possessius_candidat=meva;possessius_candidat=nostres;possessius_candidat=seu;pronom_en_candidat=en;pronom_hi_candidat=hi;pronom_ho_candidat=ho	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-037	26	Canillo;bueno;bé;clar;comú;contacte_castella_candidat=bueno;doncs;llavors;negacio_lexical_candidat=mai;negacio_lexical_candidat=tampoc;perifrasi_past_candidata=va anar;perifrasi_past_candidata=va fer;perifrasi_past_candidata=va haver;perifrasi_past_candidata=va ser;perifrasi_past_candidata=vam dir;perifrasi_past_candidata=van dir;perquè;possessius_candidat=meu;possessius_candidat=nostra;possessius_candidat=seu;possessius_candidat=seva;pronom_en_candidat=en;pronom_en_candidat=n'hi;pronom_hi_candidat=hi;pronom_ho_candidat=ho;vull dir	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-038	38	Canillo;Escaldes;a nivell;a veure;bueno;bé;clar;contacte_castella_candidat=bueno;copríncep;doncs;llavors;negacio_lexical_candidat=mai;negacio_lexical_candidat=tampoc;negacio_no_pas_candidat=no ... pas;perifrasi_past_candidata=va acabar;perifrasi_past_candidata=va començar;perifrasi_past_candidata=va dir;perifrasi_past_candidata=va fer;perifrasi_past_candidata=va haver;perifrasi_past_candidata=va portar;perifrasi_past_candidata=va quedar;perifrasi_past_candidata=va ser;perifrasi_past_candidata=vam dir;perifrasi_past_candidata=vam perdre;perifrasi_past_candidata=vam tenir;perifrasi_past_candidata=van dir;perifrasi_past_candidata=van fer;perifrasi_past_candidata=van lluitar;perquè;possessius_candidat=meu;possessius_candidat=meva;possessius_candidat=nostres;possessius_candidat=seu;pronom_en_candidat=en;pronom_en_candidat=n'hi;pronom_hi_candidat=hi;pronom_ho_candidat=ho;vull dir	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-039	26	Canillo;Sant Julià;bueno;bé;clar;comú;contacte_castella_candidat=bueno;doncs;evidentment;per tant;perifrasi_past_candidata=va acabar;perifrasi_past_candidata=va dir;perifrasi_past_candidata=va fer;perifrasi_past_candidata=va haver;perifrasi_past_candidata=va quedar;perifrasi_past_candidata=va ser;perifrasi_past_candidata=vam dir;perifrasi_past_candidata=van estar;perifrasi_past_candidata=van fer;perquè;possessius_candidat=meu;possessius_candidat=nostres;possessius_candidat=seu;pronom_en_candidat=en;pronom_hi_candidat=hi;pronom_ho_candidat=ho	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-040	17	bé;doncs;evidentment;negacio_lexical_candidat=mai;perifrasi_past_candidata=va acabar;perifrasi_past_candidata=va fer;perifrasi_past_candidata=va haver;perifrasi_past_candidata=va ser;perifrasi_past_candidata=van fer;perquè;possessius_candidat=meu;possessius_candidat=meva;possessius_candidat=seu;possessius_candidat=seva;pronom_en_candidat=en;pronom_hi_candidat=hi;pronom_ho_candidat=ho	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-041	23	a veure;bueno;bé;clar;contacte_castella_candidat=bueno;doncs;evidentment;llavors;negacio_lexical_candidat=tampoc;per tant;perifrasi_past_candidata=va anar;perifrasi_past_candidata=va començar;perifrasi_past_candidata=va ser;perifrasi_past_candidata=van fer;perquè;possessius_candidat=meva;possessius_candidat=seu;possessius_candidat=seva;pronom_en_candidat=en;pronom_en_candidat=n'hi;pronom_hi_candidat=hi;pronom_ho_candidat=ho;vull dir	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-042	10	Sant Julià;clar;negacio_lexical_candidat=mai;perquè;possessius_candidat=meu;possessius_candidat=meva;possessius_candidat=seva;pronom_en_candidat=en;pronom_hi_candidat=hi;pronom_ho_candidat=ho	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-043	6	bueno;contacte_castella_candidat=bueno;doncs;possessius_candidat=nostra;pronom_hi_candidat=hi;pronom_ho_candidat=ho	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-045	28	Escaldes;a nivell;a veure;bueno;bé;clar;contacte_castella_candidat=bueno;doncs;evidentment;llavors;negacio_lexical_candidat=mai;negacio_lexical_candidat=tampoc;negacio_no_pas_candidat=no ... pas;perifrasi_past_candidata=va dir;perifrasi_past_candidata=va fer;perifrasi_past_candidata=va poder;perifrasi_past_candidata=va ser;perifrasi_past_candidata=van fer;perquè;possessius_candidat=meu;possessius_candidat=meva;possessius_candidat=nostra;possessius_candidat=nostres;possessius_candidat=seu;pronom_en_candidat=en;pronom_hi_candidat=hi;pronom_ho_candidat=ho;vull dir	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-046	20	Canillo;bueno;bé;clar;contacte_castella_candidat=bueno;doncs;evidentment;llavors;negacio_lexical_candidat=mai;perifrasi_past_candidata=va començar;perifrasi_past_candidata=vam tenir;perquè;possessius_candidat=meva;possessius_candidat=nostra;possessius_candidat=nostres;possessius_candidat=seu;possessius_candidat=seva;pronom_en_candidat=en;pronom_hi_candidat=hi;pronom_ho_candidat=ho	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-048	22	a nivell;a veure;bueno;bé;clar;contacte_castella_candidat=bueno;doncs;llavors;negacio_lexical_candidat=mai;negacio_lexical_candidat=tampoc;perifrasi_past_candidata=va haver;perquè;possessius_candidat=meu;possessius_candidat=meva;possessius_candidat=nostra;possessius_candidat=nostres;possessius_candidat=seu;possessius_candidat=seva;pronom_en_candidat=en;pronom_hi_candidat=hi;pronom_ho_candidat=ho;vull dir	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-049	40	Escaldes;a nivell;a veure;bueno;bé;clar;comú;contacte_castella_candidat=bueno;doncs;evidentment;llavors;negacio_lexical_candidat=mai;negacio_lexical_candidat=tampoc;perifrasi_past_candidata=va acabar;perifrasi_past_candidata=va anar;perifrasi_past_candidata=va començar;perifrasi_past_candidata=va costar;perifrasi_past_candidata=va fer;perifrasi_past_candidata=va haver;perifrasi_past_candidata=va permetre;perifrasi_past_candidata=va poder;perifrasi_past_candidata=va portar;perifrasi_past_candidata=va quedar;perifrasi_past_candidata=va ser;perifrasi_past_candidata=va sortir;perifrasi_past_candidata=va viure;perifrasi_past_candidata=vam dir;perifrasi_past_candidata=van estar;perifrasi_past_candidata=van fer;perquè;possessius_candidat=meu;possessius_candidat=meva;possessius_candidat=nostra;possessius_candidat=nostres;possessius_candidat=seu;possessius_candidat=seva;pronom_en_candidat=en;pronom_hi_candidat=hi;pronom_ho_candidat=ho;vull dir	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-051	11	bueno;clar;comú;contacte_castella_candidat=bueno;llavors;perquè;possessius_candidat=meu;pronom_en_candidat=en;pronom_en_candidat=n'hi;pronom_hi_candidat=hi;pronom_ho_candidat=ho	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-052	9	bueno;clar;contacte_castella_candidat=bueno;llavors;perifrasi_past_candidata=va ser;perquè;possessius_candidat=meva;pronom_en_candidat=en;pronom_hi_candidat=hi	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-053	14	Escaldes;bé;llavors;perifrasi_past_candidata=va anar;perifrasi_past_candidata=va dir;perifrasi_past_candidata=va fer;perifrasi_past_candidata=va ser;perifrasi_past_candidata=vam tenir;perquè;possessius_candidat=meu;possessius_candidat=meva;pronom_en_candidat=en;pronom_hi_candidat=hi;pronom_ho_candidat=ho	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-054	15	Escaldes;Sant Julià;a veure;bueno;bé;contacte_castella_candidat=bueno;llavors;negacio_lexical_candidat=mai;perifrasi_past_candidata=va anar;perquè;possessius_candidat=meu;possessius_candidat=meva;pronom_en_candidat=en;pronom_hi_candidat=hi;pronom_ho_candidat=ho	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-055	39	Escaldes;Ordino;Sant Julià;a nivell;a veure;bueno;bé;clar;contacte_castella_candidat=bueno;copríncep;doncs;evidentment;llavors;negacio_lexical_candidat=mai;per tant;perifrasi_past_candidata=va acabar;perifrasi_past_candidata=va anar;perifrasi_past_candidata=va començar;perifrasi_past_candidata=va costar;perifrasi_past_candidata=va dir;perifrasi_past_candidata=va entrar;perifrasi_past_candidata=va fer;perifrasi_past_candidata=va guanyar;perifrasi_past_candidata=va haver;perifrasi_past_candidata=va quedar;perifrasi_past_candidata=va ser;perifrasi_past_candidata=vam anar;perifrasi_past_candidata=vam estar;perifrasi_past_candidata=vam parlar;perifrasi_past_candidata=vam tenir;perquè;possessius_candidat=meu;possessius_candidat=meva;possessius_candidat=seu;pronom_en_candidat=en;pronom_en_candidat=n'hi;pronom_hi_candidat=hi;pronom_ho_candidat=ho;vull dir	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-056	36	Canillo;Escaldes;Ordino;Sant Julià;a veure;bueno;bé;clar;contacte_castella_candidat=bueno;doncs;evidentment;llavors;negacio_lexical_candidat=mai;negacio_lexical_candidat=tampoc;per tant;perifrasi_past_candidata=va acabar;perifrasi_past_candidata=va anar;perifrasi_past_candidata=va costar;perifrasi_past_candidata=va fer;perifrasi_past_candidata=va haver;perifrasi_past_candidata=va ser;perifrasi_past_candidata=vaig viure;perifrasi_past_candidata=vam estar;perifrasi_past_candidata=vam quedar;perifrasi_past_candidata=van dir;perifrasi_past_candidata=van estar;perifrasi_past_candidata=van fer;perquè;possessius_candidat=meu;possessius_candidat=meva;possessius_candidat=seu;possessius_candidat=seva;pronom_en_candidat=en;pronom_hi_candidat=hi;pronom_ho_candidat=ho;vull dir	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-057	30	Ordino;a nivell;a veure;bueno;bé;clar;contacte_castella_candidat=bueno;doncs;llavors;negacio_lexical_candidat=tampoc;perifrasi_past_candidata=va acabar;perifrasi_past_candidata=va dir;perifrasi_past_candidata=va fer;perifrasi_past_candidata=va haver;perifrasi_past_candidata=va permetre;perifrasi_past_candidata=va provocar;perifrasi_past_candidata=va quedar;perifrasi_past_candidata=va ser;perifrasi_past_candidata=va sortir;perifrasi_past_candidata=vam estar;perifrasi_past_candidata=vam poder;perifrasi_past_candidata=vam tenir;perifrasi_past_candidata=van dir;perifrasi_past_candidata=van fer;perquè;possessius_candidat=seu;possessius_candidat=seva;pronom_en_candidat=en;pronom_hi_candidat=hi;pronom_ho_candidat=ho	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-058	47	Canillo;Escaldes;Sant Julià;a nivell;a veure;bueno;bé;clar;comú;contacte_castella_candidat=bueno;copríncep;doncs;llavors;negacio_lexical_candidat=mai;negacio_lexical_candidat=tampoc;negacio_no_pas_candidat=no ... pas;perifrasi_past_candidata=va acabar;perifrasi_past_candidata=va anar;perifrasi_past_candidata=va dir;perifrasi_past_candidata=va entrar;perifrasi_past_candidata=va fer;perifrasi_past_candidata=va haver;perifrasi_past_candidata=va poder;perifrasi_past_candidata=va portar;perifrasi_past_candidata=va quedar;perifrasi_past_candidata=va ser;perifrasi_past_candidata=vaig poder;perifrasi_past_candidata=vam anar;perifrasi_past_candidata=vam dir;perifrasi_past_candidata=vam perdre;perifrasi_past_candidata=vam tenir;perifrasi_past_candidata=van dir;perifrasi_past_candidata=van estar;perifrasi_past_candidata=van fer;perifrasi_past_candidata=van poder;perquè;possessius_candidat=meu;possessius_candidat=meva;possessius_candidat=nostra;possessius_candidat=nostres;possessius_candidat=seu;possessius_candidat=seva;pronom_en_candidat=en;pronom_en_candidat=n'hi;pronom_hi_candidat=hi;pronom_ho_candidat=ho;vull dir	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-059	36	Escaldes;Sant Julià;a nivell;bueno;bé;clar;comú;contacte_castella_candidat=bueno;copríncep;doncs;evidentment;llavors;negacio_lexical_candidat=mai;negacio_lexical_candidat=tampoc;per tant;perifrasi_past_candidata=va anar;perifrasi_past_candidata=va començar;perifrasi_past_candidata=va dir;perifrasi_past_candidata=va fer;perifrasi_past_candidata=va haver;perifrasi_past_candidata=va quedar;perifrasi_past_candidata=va ser;perifrasi_past_candidata=va sortir;perifrasi_past_candidata=vaig trobar;perifrasi_past_candidata=vam anar;perifrasi_past_candidata=vam dir;perifrasi_past_candidata=vam tenir;perifrasi_past_candidata=vam treballar;perifrasi_past_candidata=van fer;perquè;possessius_candidat=nostra;possessius_candidat=nostres;pronom_en_candidat=en;pronom_hi_candidat=hi;pronom_ho_candidat=ho;vull dir	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-060	25	Canillo;a nivell;a veure;bueno;bé;contacte_castella_candidat=bueno;doncs;llavors;perifrasi_past_candidata=va acabar;perifrasi_past_candidata=va costar;perifrasi_past_candidata=va dir;perifrasi_past_candidata=va entrar;perifrasi_past_candidata=va fer;perifrasi_past_candidata=va haver;perifrasi_past_candidata=va permetre;perifrasi_past_candidata=va ser;perifrasi_past_candidata=van fer;perifrasi_past_candidata=van passar;perquè;possessius_candidat=meva;possessius_candidat=seu;pronom_en_candidat=en;pronom_hi_candidat=hi;pronom_ho_candidat=ho;vull dir	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-061	26	a nivell;a veure;bueno;bé;clar;contacte_castella_candidat=bueno;doncs;evidentment;llavors;negacio_lexical_candidat=mai;negacio_lexical_candidat=tampoc;perifrasi_past_candidata=va anar;perifrasi_past_candidata=va començar;perifrasi_past_candidata=va fer;perifrasi_past_candidata=va haver;perifrasi_past_candidata=va ser;perquè;possessius_candidat=meu;possessius_candidat=meva;possessius_candidat=nostres;possessius_candidat=seu;possessius_candidat=seva;pronom_en_candidat=en;pronom_hi_candidat=hi;pronom_ho_candidat=ho;vull dir	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-062	29	Canillo;bueno;bé;clar;contacte_castella_candidat=bueno;doncs;evidentment;negacio_lexical_candidat=mai;per tant;perifrasi_past_candidata=va anar;perifrasi_past_candidata=va dir;perifrasi_past_candidata=va fer;perifrasi_past_candidata=va haver;perifrasi_past_candidata=va portar;perifrasi_past_candidata=va ser;perifrasi_past_candidata=va viure;perifrasi_past_candidata=vaig trobar;perquè;possessius_candidat=meu;possessius_candidat=meva;possessius_candidat=nostra;possessius_candidat=nostres;possessius_candidat=seu;possessius_candidat=seva;pronom_en_candidat=en;pronom_en_candidat=n'hi;pronom_hi_candidat=hi;pronom_ho_candidat=ho;vull dir	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-063	28	a nivell;a veure;bueno;bé;clar;contacte_castella_candidat=bueno;doncs;llavors;negacio_lexical_candidat=mai;negacio_lexical_candidat=tampoc;per tant;perifrasi_past_candidata=va anar;perifrasi_past_candidata=va començar;perifrasi_past_candidata=va fer;perifrasi_past_candidata=va ser;perifrasi_past_candidata=va sortir;perifrasi_past_candidata=vam estar;perquè;possessius_candidat=meu;possessius_candidat=meva;possessius_candidat=nostra;possessius_candidat=nostres;possessius_candidat=seu;possessius_candidat=seva;pronom_en_candidat=en;pronom_hi_candidat=hi;pronom_ho_candidat=ho;vull dir	semblança textual ASR ampliada; no és classificació dialectal
pa-036	pa-064	24	a veure;bé;clar;doncs;evidentment;llavors;negacio_lexical_candidat=mai;per tant;perifrasi_past_candidata=va començar;perifrasi_past_candidata=va entrar;perifrasi_past_candidata=va fer;perifrasi_past_candidata=va haver;perifrasi_past_candidata=va ser;perifrasi_past_candidata=va sortir;perifrasi_past_candidata=vam tenir;perifrasi_past_candidata=van fer;perquè;possessius_candidat=meu;possessius_candidat=meva;possessius_candidat=seu;possessius_candidat=seva;pronom_en_candidat=en;pronom_hi_candidat=hi;pronom_ho_candidat=ho	semblança textual ASR ampliada; no és classificació dialectal
