id_a	id_b	n_dimensions	distancia_z	dimensions	estat
lead-rtva-002-ian-moya::no?	lead-rtva-004-joan-mico::bueno	6	0.8691	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-004-joan-mico::clar	6	1.2494	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-004-joan-mico::comuns	6	1.3455	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-004-joan-mico::de fet	6	1.2590	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-004-joan-mico::doncs	6	1.0927	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-004-joan-mico::no?	6	1.2149	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-004-joan-mico::o sigui	6	1.2188	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-004-joan-mico::per tant	6	0.8170	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-004-joan-mico::perquè	6	1.1720	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-004-joan-mico::vull dir	6	1.1612	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-cg-001-xavier-espot::andorrana	6	0.8523	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-cg-001-xavier-espot::comú	6	1.3040	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-cg-001-xavier-espot::perquè	6	0.8416	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::o sigui	lead-rtva-003-dj-neura::a veure	6	1.0500	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::o sigui	lead-rtva-003-dj-neura::de fet	6	1.0500	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-002-ian-moya::perquè	7	0.5140	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-002-ian-moya::és a dir	7	1.0091	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-002-ian-moya::vull dir	7	0.9305	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-003-dj-neura::aleshores	7	1.0413	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-003-dj-neura::bé	6	0.4320	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-003-dj-neura::bueno	7	0.9196	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-003-dj-neura::clar	7	1.0413	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-003-dj-neura::doncs	6	0.4320	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-003-dj-neura::no?	6	0.4320	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-003-dj-neura::o sigui	7	1.0638	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-003-dj-neura::perquè	6	0.5886	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-004-joan-mico::bé	7	1.1086	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-004-joan-mico::bueno	7	0.6860	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-004-joan-mico::clar	7	1.0279	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-004-joan-mico::comuns	7	1.2616	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-004-joan-mico::de fet	6	0.9767	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-004-joan-mico::doncs	7	0.9455	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-004-joan-mico::llavors	7	0.9295	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-004-joan-mico::no?	7	1.2183	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-004-joan-mico::o sigui	7	1.0175	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-004-joan-mico::per tant	7	0.9432	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-004-joan-mico::perquè	6	0.8771	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-rtva-004-joan-mico::vull dir	7	1.1339	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-cg-001-xavier-espot::andorrana	6	0.6963	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-cg-001-xavier-espot::per tant	6	1.2107	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::per tant	lead-cg-001-xavier-espot::perquè	6	0.8123	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-002-ian-moya::és a dir	7	0.9102	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-002-ian-moya::vull dir	7	0.5386	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-003-dj-neura::aleshores	7	0.6422	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-003-dj-neura::bé	6	0.7130	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-003-dj-neura::bueno	7	0.6094	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-003-dj-neura::clar	7	0.6422	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-003-dj-neura::doncs	6	0.7130	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-003-dj-neura::no?	6	0.7130	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-003-dj-neura::o sigui	7	0.8617	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-003-dj-neura::perquè	6	0.7855	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-004-joan-mico::bé	7	1.0320	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-004-joan-mico::bueno	7	0.7427	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-004-joan-mico::clar	7	1.0050	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-004-joan-mico::comuns	7	1.1578	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-004-joan-mico::de fet	6	1.0932	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-004-joan-mico::doncs	7	0.8508	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-004-joan-mico::llavors	7	1.2542	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-004-joan-mico::no?	7	1.0450	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-004-joan-mico::o sigui	7	0.9733	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-004-joan-mico::per tant	7	0.7489	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-004-joan-mico::perquè	6	1.0295	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-rtva-004-joan-mico::vull dir	7	0.9970	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-cg-001-xavier-espot::andorrana	6	0.7666	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-cg-001-xavier-espot::comú	7	1.2526	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::perquè	lead-cg-001-xavier-espot::perquè	6	0.8720	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::és a dir	lead-rtva-002-ian-moya::vull dir	7	0.8994	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::és a dir	lead-rtva-003-dj-neura::bé	6	1.0498	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::és a dir	lead-rtva-003-dj-neura::bueno	7	1.0710	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::és a dir	lead-rtva-003-dj-neura::doncs	6	1.0498	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::és a dir	lead-rtva-003-dj-neura::no?	6	1.0498	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::és a dir	lead-rtva-003-dj-neura::o sigui	7	1.2290	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::és a dir	lead-rtva-003-dj-neura::perquè	6	0.8024	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::és a dir	lead-rtva-004-joan-mico::bé	7	1.3114	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::és a dir	lead-rtva-004-joan-mico::bueno	7	1.3000	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::és a dir	lead-rtva-004-joan-mico::no?	7	1.2875	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::és a dir	lead-rtva-004-joan-mico::o sigui	7	1.2648	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::és a dir	lead-rtva-004-joan-mico::per tant	7	0.7654	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::és a dir	lead-rtva-004-joan-mico::perquè	6	1.3141	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::és a dir	lead-rtva-004-joan-mico::vull dir	7	1.3461	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::és a dir	lead-cg-001-xavier-espot::andorrana	6	1.1983	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::és a dir	lead-cg-001-xavier-espot::comú	7	1.3169	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::és a dir	lead-cg-001-xavier-espot::perquè	6	1.1148	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-rtva-003-dj-neura::aleshores	7	0.7884	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-rtva-003-dj-neura::bé	6	1.0013	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-rtva-003-dj-neura::bueno	7	0.5611	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-rtva-003-dj-neura::clar	7	0.7884	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-rtva-003-dj-neura::doncs	6	1.0013	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-rtva-003-dj-neura::no?	6	1.0013	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-rtva-003-dj-neura::o sigui	7	0.9444	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-rtva-003-dj-neura::perquè	6	1.0421	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-rtva-004-joan-mico::bé	7	1.1741	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-rtva-004-joan-mico::bueno	7	1.1290	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-rtva-004-joan-mico::clar	7	1.2120	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-rtva-004-joan-mico::comuns	7	1.2542	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-rtva-004-joan-mico::de fet	6	1.2277	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-rtva-004-joan-mico::doncs	7	1.0812	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-rtva-004-joan-mico::no?	7	1.1887	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-rtva-004-joan-mico::o sigui	7	1.1208	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-rtva-004-joan-mico::per tant	7	0.7744	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-rtva-004-joan-mico::perquè	6	1.1405	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-rtva-004-joan-mico::vull dir	7	1.2423	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-cg-001-xavier-espot::andorrana	6	0.7940	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-cg-001-xavier-espot::comú	7	0.8694	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::vull dir	lead-cg-001-xavier-espot::perquè	6	0.6925	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-003-dj-neura::a veure	lead-rtva-003-dj-neura::de fet	6	0.0000	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-003-dj-neura::aleshores	lead-rtva-003-dj-neura::bé	6	1.0351	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-003-dj-neura::aleshores	lead-rtva-003-dj-neura::bueno	7	0.7342	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-003-dj-neura::aleshores	lead-rtva-003-dj-neura::clar	7	0.0000	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-003-dj-neura::aleshores	lead-rtva-003-dj-neura::doncs	6	1.0351	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-003-dj-neura::aleshores	lead-rtva-003-dj-neura::no?	6	1.0351	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
