id_persona	categoria	forma	recompte_asr	clip_qa	forma_en_qa	estat
pa-042	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-042	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-042	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-042	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-042	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-042	territorial	parròquia	0		no-clip	ASR; pendent d'audicio
pa-042	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-042	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-043	discurs	a nivell	0		no-clip	ASR; pendent d'audicio
pa-043	discurs	a veure	0		no-clip	ASR; pendent d'audicio
pa-043	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-043	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-043	discurs	bueno	1	clips/pa-043__bueno__0.00.wav	sí	ASR; pendent d'audicio
pa-043	discurs	bé	0		no-clip	ASR; pendent d'audicio
pa-043	discurs	clar	0		no-clip	ASR; pendent d'audicio
pa-043	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-043	discurs	diguem	0		no-clip	ASR; pendent d'audicio
pa-043	discurs	doncs	2	clips/pa-043__doncs__15.25.wav	no	ASR; pendent d'audicio
pa-043	discurs	evidentment	0		no-clip	ASR; pendent d'audicio
pa-043	discurs	llavors	0		no-clip	ASR; pendent d'audicio
pa-043	discurs	no?	0		no-clip	ASR; pendent d'audicio
pa-043	discurs	o sigui	0		no-clip	ASR; pendent d'audicio
pa-043	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-043	discurs	perquè	0		no-clip	ASR; pendent d'audicio
pa-043	discurs	vull dir	0		no-clip	ASR; pendent d'audicio
pa-043	discurs	és a dir	1	clips/pa-043__s-a-dir__107.25.wav	sí	ASR; pendent d'audicio
pa-043	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-043	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-043	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-043	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-043	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-043	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-043	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-043	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-043	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-043	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-043	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-043	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-043	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-043	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-043	territorial	parròquia	0		no-clip	ASR; pendent d'audicio
pa-043	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-043	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-044	discurs	a nivell	1		no-clip	ASR; pendent d'audicio
pa-044	discurs	a veure	2		no-clip	ASR; pendent d'audicio
pa-044	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-044	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-044	discurs	bueno	11		no-clip	ASR; pendent d'audicio
pa-044	discurs	bé	10		no-clip	ASR; pendent d'audicio
pa-044	discurs	clar	2		no-clip	ASR; pendent d'audicio
pa-044	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-044	discurs	diguem	0		no-clip	ASR; pendent d'audicio
pa-044	discurs	doncs	3		no-clip	ASR; pendent d'audicio
pa-044	discurs	evidentment	0		no-clip	ASR; pendent d'audicio
pa-044	discurs	llavors	3		no-clip	ASR; pendent d'audicio
pa-044	discurs	no?	4		no-clip	ASR; pendent d'audicio
pa-044	discurs	o sigui	7		no-clip	ASR; pendent d'audicio
pa-044	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-044	discurs	perquè	18		no-clip	ASR; pendent d'audicio
pa-044	discurs	vull dir	2		no-clip	ASR; pendent d'audicio
pa-044	discurs	és a dir	1		no-clip	ASR; pendent d'audicio
pa-044	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-044	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-044	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-044	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-044	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-044	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-044	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-044	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-044	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-044	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-044	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-044	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-044	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-044	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-044	territorial	parròquia	0		no-clip	ASR; pendent d'audicio
pa-044	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-044	territorial	veguer	1		no-clip	ASR; pendent d'audicio
pa-045	discurs	a nivell	1	clips/pa-045__a-nivell__624.85.wav	sí	ASR; pendent d'audicio
pa-045	discurs	a veure	1	clips/pa-045__a-veure__340.93.wav	sí	ASR; pendent d'audicio
pa-045	discurs	aleshores	1	clips/pa-045__aleshores__1193.41.wav	no	ASR; pendent d'audicio
pa-045	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-045	discurs	bueno	6	clips/pa-045__bueno__261.05.wav	no	ASR; pendent d'audicio
pa-045	discurs	bé	8	clips/pa-045__b__83.49.wav	sí	ASR; pendent d'audicio
pa-045	discurs	clar	9	clips/pa-045__clar__399.85.wav	sí	ASR; pendent d'audicio
pa-045	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-045	discurs	diguem	0		no-clip	ASR; pendent d'audicio
pa-045	discurs	doncs	2	clips/pa-045__doncs__283.01.wav	sí	ASR; pendent d'audicio
pa-045	discurs	evidentment	12	clips/pa-045__evidentment__290.13.wav	sí	ASR; pendent d'audicio
pa-045	discurs	llavors	10	clips/pa-045__llavors__194.93.wav	sí	ASR; pendent d'audicio
pa-045	discurs	no?	8		no-clip	ASR; pendent d'audicio
pa-045	discurs	o sigui	20	clips/pa-045__o-sigui__226.17.wav	sí	ASR; pendent d'audicio
pa-045	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-045	discurs	perquè	16	clips/pa-045__perqu__175.33.wav	sí	ASR; pendent d'audicio
pa-045	discurs	vull dir	3	clips/pa-045__vull-dir__779.57.wav	no	ASR; pendent d'audicio
pa-045	discurs	és a dir	0		no-clip	ASR; pendent d'audicio
pa-045	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-045	territorial	Escaldes	1		no-clip	ASR; pendent d'audicio
pa-045	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-045	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-045	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-045	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-045	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-045	territorial	comunal	1		no-clip	ASR; pendent d'audicio
pa-045	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-045	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-045	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-045	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-045	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-045	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-045	territorial	parròquia	0		no-clip	ASR; pendent d'audicio
pa-045	territorial	santuari	1		no-clip	ASR; pendent d'audicio
pa-045	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-046	discurs	a nivell	0		no-clip	ASR; pendent d'audicio
pa-046	discurs	a veure	0		no-clip	ASR; pendent d'audicio
pa-046	discurs	aleshores	4	clips/pa-046__aleshores__527.57.wav	sí	ASR; pendent d'audicio
pa-046	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-046	discurs	bueno	15	clips/pa-046__bueno__128.01.wav	no	ASR; pendent d'audicio
pa-046	discurs	bé	13	clips/pa-046__b__348.81.wav	sí	ASR; pendent d'audicio
pa-046	discurs	clar	12	clips/pa-046__clar__172.53.wav	no	ASR; pendent d'audicio
pa-046	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-046	discurs	diguem	2	clips/pa-046__diguem__626.01.wav	sí	ASR; pendent d'audicio
pa-046	discurs	doncs	16	clips/pa-046__doncs__135.61.wav	sí	ASR; pendent d'audicio
pa-046	discurs	evidentment	3	clips/pa-046__evidentment__705.69.wav	no	ASR; pendent d'audicio
pa-046	discurs	llavors	3	clips/pa-046__llavors__381.13.wav	sí	ASR; pendent d'audicio
pa-046	discurs	no?	13		no-clip	ASR; pendent d'audicio
pa-046	discurs	o sigui	2	clips/pa-046__o-sigui__230.61.wav	no	ASR; pendent d'audicio
pa-046	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-046	discurs	perquè	18	clips/pa-046__perqu__140.85.wav	no	ASR; pendent d'audicio
pa-046	discurs	vull dir	0		no-clip	ASR; pendent d'audicio
pa-046	discurs	és a dir	4	clips/pa-046__s-a-dir__135.61.wav	sí	ASR; pendent d'audicio
pa-046	territorial	Canillo	2		no-clip	ASR; pendent d'audicio
pa-046	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-046	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-046	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-046	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-046	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-046	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-046	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-046	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-046	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-046	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-046	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-046	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-046	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-046	territorial	parròquia	0		no-clip	ASR; pendent d'audicio
pa-046	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-046	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-047	discurs	a nivell	1		no-clip	ASR; pendent d'audicio
pa-047	discurs	a veure	1		no-clip	ASR; pendent d'audicio
pa-047	discurs	aleshores	1		no-clip	ASR; pendent d'audicio
pa-047	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-047	discurs	bueno	4		no-clip	ASR; pendent d'audicio
pa-047	discurs	bé	4		no-clip	ASR; pendent d'audicio
pa-047	discurs	clar	0		no-clip	ASR; pendent d'audicio
pa-047	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-047	discurs	diguem	0		no-clip	ASR; pendent d'audicio
pa-047	discurs	doncs	1		no-clip	ASR; pendent d'audicio
pa-047	discurs	evidentment	0		no-clip	ASR; pendent d'audicio
pa-047	discurs	llavors	1		no-clip	ASR; pendent d'audicio
pa-047	discurs	no?	1		no-clip	ASR; pendent d'audicio
pa-047	discurs	o sigui	2		no-clip	ASR; pendent d'audicio
pa-047	discurs	per tant	2		no-clip	ASR; pendent d'audicio
pa-047	discurs	perquè	19		no-clip	ASR; pendent d'audicio
pa-047	discurs	vull dir	1		no-clip	ASR; pendent d'audicio
pa-047	discurs	és a dir	1		no-clip	ASR; pendent d'audicio
pa-047	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-047	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-047	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-047	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-047	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-047	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-047	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-047	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-047	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-047	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-047	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-047	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-047	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-047	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-047	territorial	parròquia	0		no-clip	ASR; pendent d'audicio
pa-047	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-047	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-048	discurs	a nivell	2	clips/pa-048__a-nivell__435.77.wav	sí	ASR; pendent d'audicio
pa-048	discurs	a veure	3	clips/pa-048__a-veure__393.93.wav	sí	ASR; pendent d'audicio
pa-048	discurs	aleshores	2	clips/pa-048__aleshores__701.05.wav	no	ASR; pendent d'audicio
pa-048	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-048	discurs	bueno	3	clips/pa-048__bueno__227.17.wav	no	ASR; pendent d'audicio
pa-048	discurs	bé	2	clips/pa-048__b__495.73.wav	sí	ASR; pendent d'audicio
pa-048	discurs	clar	1	clips/pa-048__clar__389.65.wav	no	ASR; pendent d'audicio
pa-048	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-048	discurs	diguem	0		no-clip	ASR; pendent d'audicio
pa-048	discurs	doncs	1	clips/pa-048__doncs__302.89.wav	sí	ASR; pendent d'audicio
pa-048	discurs	evidentment	0		no-clip	ASR; pendent d'audicio
pa-048	discurs	llavors	2	clips/pa-048__llavors__1244.97.wav	sí	ASR; pendent d'audicio
pa-048	discurs	no?	5		no-clip	ASR; pendent d'audicio
pa-048	discurs	o sigui	1	clips/pa-048__o-sigui__581.65.wav	sí	ASR; pendent d'audicio
pa-048	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-048	discurs	perquè	24	clips/pa-048__perqu__186.93.wav	no	ASR; pendent d'audicio
pa-048	discurs	vull dir	2	clips/pa-048__vull-dir__993.69.wav	sí	ASR; pendent d'audicio
pa-048	discurs	és a dir	1	clips/pa-048__s-a-dir__1130.61.wav	sí	ASR; pendent d'audicio
pa-048	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-048	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-048	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-048	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-048	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-048	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-048	territorial	andorrana	1		no-clip	ASR; pendent d'audicio
pa-048	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-048	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-048	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-048	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-048	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-048	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-048	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-048	territorial	parròquia	0		no-clip	ASR; pendent d'audicio
pa-048	territorial	santuari	1		no-clip	ASR; pendent d'audicio
pa-048	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-049	discurs	a nivell	1	clips/pa-049__a-nivell__1396.25.wav	no	ASR; pendent d'audicio
pa-049	discurs	a veure	1	clips/pa-049__a-veure__244.85.wav	sí	ASR; pendent d'audicio
pa-049	discurs	aleshores	2	clips/pa-049__aleshores__110.29.wav	sí	ASR; pendent d'audicio
pa-049	discurs	aviam	4	clips/pa-049__aviam__897.25.wav	no	ASR; pendent d'audicio
pa-049	discurs	bueno	11	clips/pa-049__bueno__269.05.wav	sí	ASR; pendent d'audicio
pa-049	discurs	bé	10	clips/pa-049__b__74.21.wav	sí	ASR; pendent d'audicio
pa-049	discurs	clar	19	clips/pa-049__clar__382.01.wav	sí	ASR; pendent d'audicio
pa-049	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-049	discurs	diguem	1	clips/pa-049__diguem__213.13.wav	sí	ASR; pendent d'audicio
pa-049	discurs	doncs	1	clips/pa-049__doncs__1092.25.wav	no	ASR; pendent d'audicio
pa-049	discurs	evidentment	2	clips/pa-049__evidentment__117.17.wav	sí	ASR; pendent d'audicio
pa-049	discurs	llavors	12	clips/pa-049__llavors__230.45.wav	sí	ASR; pendent d'audicio
pa-049	discurs	no?	4		no-clip	ASR; pendent d'audicio
pa-049	discurs	o sigui	8	clips/pa-049__o-sigui__365.21.wav	sí	ASR; pendent d'audicio
pa-049	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-049	discurs	perquè	36	clips/pa-049__perqu__68.85.wav	sí	ASR; pendent d'audicio
pa-049	discurs	vull dir	23	clips/pa-049__vull-dir__208.09.wav	sí	ASR; pendent d'audicio
pa-049	discurs	és a dir	1	clips/pa-049__s-a-dir__907.25.wav	no	ASR; pendent d'audicio
pa-049	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-049	territorial	Escaldes	1		no-clip	ASR; pendent d'audicio
pa-049	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-049	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-049	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-049	territorial	aiguats	5		no-clip	ASR; pendent d'audicio
pa-049	territorial	andorrana	1		no-clip	ASR; pendent d'audicio
pa-049	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-049	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-049	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-049	territorial	comú	1		no-clip	ASR; pendent d'audicio
pa-049	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-049	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-049	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-049	territorial	parròquia	3		no-clip	ASR; pendent d'audicio
pa-049	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-049	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-050	discurs	a nivell	0		no-clip	ASR; pendent d'audicio
pa-050	discurs	a veure	1		no-clip	ASR; pendent d'audicio
pa-050	discurs	aleshores	2		no-clip	ASR; pendent d'audicio
pa-050	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-050	discurs	bueno	0		no-clip	ASR; pendent d'audicio
pa-050	discurs	bé	2		no-clip	ASR; pendent d'audicio
pa-050	discurs	clar	2		no-clip	ASR; pendent d'audicio
pa-050	discurs	de fet	4		no-clip	ASR; pendent d'audicio
pa-050	discurs	diguem	0		no-clip	ASR; pendent d'audicio
pa-050	discurs	doncs	0		no-clip	ASR; pendent d'audicio
pa-050	discurs	evidentment	0		no-clip	ASR; pendent d'audicio
pa-050	discurs	llavors	2		no-clip	ASR; pendent d'audicio
pa-050	discurs	no?	1		no-clip	ASR; pendent d'audicio
pa-050	discurs	o sigui	1		no-clip	ASR; pendent d'audicio
pa-050	discurs	per tant	3		no-clip	ASR; pendent d'audicio
pa-050	discurs	perquè	8		no-clip	ASR; pendent d'audicio
pa-050	discurs	vull dir	0		no-clip	ASR; pendent d'audicio
pa-050	discurs	és a dir	0		no-clip	ASR; pendent d'audicio
pa-050	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-050	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-050	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-050	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-050	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-050	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-050	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-050	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-050	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-050	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-050	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-050	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-050	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-050	territorial	padrí	1		no-clip	ASR; pendent d'audicio
pa-050	territorial	parròquia	0		no-clip	ASR; pendent d'audicio
pa-050	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-050	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-051	discurs	a nivell	0		no-clip	ASR; pendent d'audicio
pa-051	discurs	a veure	0		no-clip	ASR; pendent d'audicio
pa-051	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-051	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-051	discurs	bueno	2	clips/pa-051__bueno__41.97.wav	no	ASR; pendent d'audicio
pa-051	discurs	bé	0		no-clip	ASR; pendent d'audicio
pa-051	discurs	clar	2	clips/pa-051__clar__161.85.wav	sí	ASR; pendent d'audicio
pa-051	discurs	de fet	1	clips/pa-051__de-fet__200.81.wav	no	ASR; pendent d'audicio
pa-051	discurs	diguem	0		no-clip	ASR; pendent d'audicio
pa-051	discurs	doncs	0		no-clip	ASR; pendent d'audicio
pa-051	discurs	evidentment	0		no-clip	ASR; pendent d'audicio
pa-051	discurs	llavors	1	clips/pa-051__llavors__47.61.wav	no	ASR; pendent d'audicio
pa-051	discurs	no?	0		no-clip	ASR; pendent d'audicio
pa-051	discurs	o sigui	0		no-clip	ASR; pendent d'audicio
pa-051	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-051	discurs	perquè	5	clips/pa-051__perqu__123.85.wav	sí	ASR; pendent d'audicio
pa-051	discurs	vull dir	0		no-clip	ASR; pendent d'audicio
pa-051	discurs	és a dir	0		no-clip	ASR; pendent d'audicio
pa-051	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-051	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-051	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-051	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-051	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-051	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-051	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-051	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-051	territorial	comunals	1		no-clip	ASR; pendent d'audicio
pa-051	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-051	territorial	comú	1		no-clip	ASR; pendent d'audicio
pa-051	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-051	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-051	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-051	territorial	parròquia	0		no-clip	ASR; pendent d'audicio
pa-051	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-051	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-052	discurs	a nivell	0		no-clip	ASR; pendent d'audicio
pa-052	discurs	a veure	0		no-clip	ASR; pendent d'audicio
pa-052	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-052	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-052	discurs	bueno	1	clips/pa-052__bueno__41.97.wav	sí	ASR; pendent d'audicio
pa-052	discurs	bé	0		no-clip	ASR; pendent d'audicio
pa-052	discurs	clar	1	clips/pa-052__clar__59.97.wav	sí	ASR; pendent d'audicio
pa-052	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-052	discurs	diguem	0		no-clip	ASR; pendent d'audicio
pa-052	discurs	doncs	0		no-clip	ASR; pendent d'audicio
pa-052	discurs	evidentment	0		no-clip	ASR; pendent d'audicio
pa-052	discurs	llavors	1	clips/pa-052__llavors__68.73.wav	no	ASR; pendent d'audicio
pa-052	discurs	no?	0		no-clip	ASR; pendent d'audicio
pa-052	discurs	o sigui	0		no-clip	ASR; pendent d'audicio
pa-052	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-052	discurs	perquè	2	clips/pa-052__perqu__92.65.wav	sí	ASR; pendent d'audicio
pa-052	discurs	vull dir	0		no-clip	ASR; pendent d'audicio
pa-052	discurs	és a dir	0		no-clip	ASR; pendent d'audicio
pa-052	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-052	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-052	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-052	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-052	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-052	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-052	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-052	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-052	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-052	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-052	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-052	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-052	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-052	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-052	territorial	parròquia	0		no-clip	ASR; pendent d'audicio
pa-052	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-052	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-053	discurs	a nivell	0		no-clip	ASR; pendent d'audicio
pa-053	discurs	a veure	0		no-clip	ASR; pendent d'audicio
pa-053	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-053	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-053	discurs	bueno	0		no-clip	ASR; pendent d'audicio
pa-053	discurs	bé	1	clips/pa-053__b__90.81.wav	no	ASR; pendent d'audicio
pa-053	discurs	clar	0		no-clip	ASR; pendent d'audicio
pa-053	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-053	discurs	diguem	0		no-clip	ASR; pendent d'audicio
pa-053	discurs	doncs	0		no-clip	ASR; pendent d'audicio
pa-053	discurs	evidentment	0		no-clip	ASR; pendent d'audicio
pa-053	discurs	llavors	7	clips/pa-053__llavors__40.73.wav	sí	ASR; pendent d'audicio
pa-053	discurs	no?	0		no-clip	ASR; pendent d'audicio
pa-053	discurs	o sigui	0		no-clip	ASR; pendent d'audicio
pa-053	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-053	discurs	perquè	2	clips/pa-053__perqu__113.93.wav	sí	ASR; pendent d'audicio
pa-053	discurs	vull dir	0		no-clip	ASR; pendent d'audicio
pa-053	discurs	és a dir	0		no-clip	ASR; pendent d'audicio
pa-053	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-053	territorial	Escaldes	1		no-clip	ASR; pendent d'audicio
pa-053	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-053	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-053	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-053	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-053	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-053	territorial	comunal	0		no-clip	ASR; pendent d'audicio
