candidat	forma	present	small	base	estat
lead-rtva-009-isidre-bartumeu	producte	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	programa	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	projecte	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	ramaderia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	recerca	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	referèndum	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	reforma	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	refugiats	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	reiki	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	relat nacional	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	representant	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	resclar	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	restauradors	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	restaurants	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	riu	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	salut	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	santuari	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	secretari general	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	segle	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	seguretat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	semifinal	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	serveis	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	sistema fiscal	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	solidaritat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	solidària	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	solvència	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	sostenibilitat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	sou	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	teatre	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	tele	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	televisió	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	territori	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	terrorisme	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	testimoni	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	tradició	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	transformació	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	transparència	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	treball	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	tributària	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	turisme	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	turistes	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	universitat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	victòria	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	voluntari	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	vull dir	sí	1	2	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	xarxes	no	0	0	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	és a dir	sí	4	3	ASR consensual; pendent d'audició
lead-rtva-009-isidre-bartumeu	òpera	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	AndoFlora	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Andorra	sí	18	7	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Andorrita	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Arnau	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Banc Mundial	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Barcelona	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Bosc	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Burgos	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Canillo	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Cap de Govern	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Catalunya	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Comú	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Consell General	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Constitució	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Demòcrates	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Escaldes	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Espanya	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Eurovisió	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	França	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Gabriel	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Galícia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Govern	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Guerra Civil	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Istanbul	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Jocs Paralímpics	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	La Massana	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	La Vida	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Lliga Andorrana	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Massana	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Meritxell	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Ministeri	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Museu Nacional	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Nacions Unides	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Núria	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Ordino	sí	19	10	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Palència	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Pirineus	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Portugal	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Sant Julià	sí	4	3	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Santa Coloma	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Santa Seu	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Segona Guerra Mundial	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Sierra Leone	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Sindicatura General	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Soldeu	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Sonia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Suècia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Suïssa	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	TDT	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	TV3	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Toni Martí	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Tribunal Constitucional	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Turquia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	Unió Europea	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	a l'estiu	sí	3	1	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	a nivell	sí	1	1	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	a veure	sí	5	7	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	activa	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	administració	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	advocat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	advocats	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	aeroport	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	aigua	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	ajuda	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	aleshores	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	alimentació	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	ambaixador	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	andorrana	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	anglès	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	arquitecte	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	arquitectura	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	art	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	artista	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	associacions	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	associació	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	aviam	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	barbarismes	sí	2	2	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	benestar	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	biblioteca	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	boleros	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	bolets	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	borda	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	bosc	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	boscos	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	bueno	sí	15	14	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	bàsquet	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	bé	sí	25	27	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	calçots	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	camp	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	canalla	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	cantant	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	canvi climàtic	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	cançó	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	capellà	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	casa	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	castellà	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	català	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	celiaquia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	cineasta	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	cinema	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	ciutadans	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	ciutadà	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	ciència política	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	clar	sí	3	3	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	climatologia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	col·lectiu	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	comerç	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	competició	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	comprar	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	comunal	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	comunals	sí	1	1	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	comunicacions	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	comunicació	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	comunitat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	comunitat internacional	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	comuns	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	comú	sí	1	1	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	concessió	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	consell	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	conseller	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	conseller de Cultura	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	conseller general	sí	3	2	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	conservació	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	constitució	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	construcció	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	contes	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	cor	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	cos	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	costums	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	creativitat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	creixement urbanístic	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	cultura	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	cursos	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	dades	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	de fet	sí	1	1	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	delegat permanent	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	despesa	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	deute	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	diagnòstic	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	dieta	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	digital	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	diguem	sí	2	2	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	diners	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	disseny	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	doncs	sí	10	9	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	dret	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	drets	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	drets humans	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	drets i llibertats	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	ecologista	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	economia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	editorial	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	educació	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	eleccions	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	emigració	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	empresa	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	empresari	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	empresarial	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	empreses	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	endeutament	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	energia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	ensenyament	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	equip	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	escola	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	escola francesa	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	escoles	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	escriptor	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	escriure	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	esdeveniment	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	església	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	esport	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	esportista	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	esports	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	esquí	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	estabilitat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	estadi	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	estudiant	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	estudis	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	evidentment	sí	14	12	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	exili	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	expedient	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	exposició	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	família	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	farina	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	federació	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	feina	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	festa	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	festival	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	filigranes	sí	1	1	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	fills	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	fira	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	fiscal	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	floral	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	flors	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	formació	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	formatges	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	fotografia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	fotògraf	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	francès	no	0	0	ASR consensual; pendent d'audició
lead-rtva-010-lurdes-riba	frontera	no	0	0	ASR consensual; pendent d'audició
