id_a	id_b	n_dimensions	distancia_z	dimensions	formes_compartides_asr	estat
spk-006	spk-047	6	0.6800	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	3	semblança acústica exploratòria; pendent d'audició
spk-006	spk-048	6	1.1126	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-006	spk-049	6	1.2103	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-006	spk-050	6	1.2062	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-006	spk-054	6	1.1130	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-006	spk-055	6	1.1993	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	3	semblança acústica exploratòria; pendent d'audició
spk-006	spk-057	6	0.6596	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-006	spk-059	6	0.7051	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-007	spk-008	6	0.6673	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-007	spk-009	6	1.2212	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-007	spk-010	6	1.2460	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	14	semblança acústica exploratòria; pendent d'audició
spk-007	spk-013	6	1.3138	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	3	semblança acústica exploratòria; pendent d'audició
spk-007	spk-015	6	0.8811	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	13	semblança acústica exploratòria; pendent d'audició
spk-007	spk-016	6	1.1486	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	15	semblança acústica exploratòria; pendent d'audició
spk-007	spk-017	6	0.8982	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-007	spk-020	6	1.0840	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	13	semblança acústica exploratòria; pendent d'audició
spk-007	spk-022	6	0.8287	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-007	spk-023	6	0.6046	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	3	semblança acústica exploratòria; pendent d'audició
spk-007	spk-024	6	1.0010	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	15	semblança acústica exploratòria; pendent d'audició
spk-007	spk-025	6	1.1674	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-007	spk-027	6	1.3219	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-007	spk-028	6	1.2550	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-007	spk-029	6	0.8075	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-007	spk-030	6	0.7797	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-007	spk-031	6	0.5126	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-007	spk-032	6	0.7024	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	5	semblança acústica exploratòria; pendent d'audició
spk-007	spk-033	6	1.0305	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-007	spk-035	6	1.2321	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	14	semblança acústica exploratòria; pendent d'audició
spk-007	spk-037	6	1.0870	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	14	semblança acústica exploratòria; pendent d'audició
spk-007	spk-038	6	0.8656	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-007	spk-039	6	0.8073	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	16	semblança acústica exploratòria; pendent d'audició
spk-007	spk-040	6	1.3125	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	13	semblança acústica exploratòria; pendent d'audició
spk-007	spk-041	6	1.1055	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-007	spk-042	6	1.0825	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	13	semblança acústica exploratòria; pendent d'audició
spk-007	spk-043	6	0.7482	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	13	semblança acústica exploratòria; pendent d'audició
spk-007	spk-044	6	0.5015	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	15	semblança acústica exploratòria; pendent d'audició
spk-007	spk-045	6	0.9107	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-007	spk-046	6	0.8848	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-007	spk-048	6	1.1450	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	14	semblança acústica exploratòria; pendent d'audició
spk-007	spk-050	6	0.7443	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-007	spk-051	6	0.8161	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	15	semblança acústica exploratòria; pendent d'audició
spk-007	spk-052	6	0.5075	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	4	semblança acústica exploratòria; pendent d'audició
spk-007	spk-053	6	0.7460	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-007	spk-054	6	0.4651	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-007	spk-055	6	0.5266	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-007	spk-056	6	1.2625	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-007	spk-057	6	1.1222	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	14	semblança acústica exploratòria; pendent d'audició
spk-007	spk-058	6	0.9271	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-007	spk-059	6	1.0447	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-008	spk-009	6	0.8027	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-008	spk-011	6	1.2681	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-008	spk-015	6	0.7441	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-008	spk-016	6	0.9009	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-008	spk-017	6	1.1735	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-008	spk-018	6	1.1521	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-008	spk-020	6	0.7748	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-008	spk-022	6	0.3582	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-008	spk-023	6	0.8646	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	3	semblança acústica exploratòria; pendent d'audició
spk-008	spk-024	6	0.5469	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-008	spk-025	6	0.9991	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-008	spk-026	6	0.9016	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-008	spk-027	6	1.1525	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-008	spk-028	6	0.8542	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-008	spk-029	6	0.4801	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	5	semblança acústica exploratòria; pendent d'audició
spk-008	spk-030	6	0.9296	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-008	spk-031	6	0.8148	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-008	spk-032	6	0.1922	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	4	semblança acústica exploratòria; pendent d'audició
spk-008	spk-033	6	0.5894	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-008	spk-034	6	1.2502	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-008	spk-035	6	0.8214	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-008	spk-037	6	1.3329	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-008	spk-038	6	0.6687	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-008	spk-039	6	0.3782	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	13	semblança acústica exploratòria; pendent d'audició
spk-008	spk-040	6	1.0811	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-008	spk-041	6	0.8570	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-008	spk-042	6	1.0283	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-008	spk-043	6	0.8039	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-008	spk-044	6	0.6153	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-008	spk-045	6	0.8262	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-008	spk-046	6	0.7596	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-008	spk-047	6	1.1297	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	3	semblança acústica exploratòria; pendent d'audició
spk-008	spk-048	6	0.8125	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-008	spk-049	6	0.9776	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-008	spk-050	6	0.8004	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-008	spk-051	6	0.9432	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-008	spk-052	6	1.0152	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	3	semblança acústica exploratòria; pendent d'audició
spk-008	spk-053	6	1.0814	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-008	spk-054	6	0.5422	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-008	spk-055	6	0.7311	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	4	semblança acústica exploratòria; pendent d'audició
spk-008	spk-057	6	0.8086	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-008	spk-058	6	1.0061	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-008	spk-059	6	0.5365	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-009	spk-011	6	0.9237	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-009	spk-015	6	0.8133	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-009	spk-016	6	0.6340	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-009	spk-018	6	0.7850	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-009	spk-020	6	0.4318	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-009	spk-022	6	0.7048	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-009	spk-023	6	1.1117	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	2	semblança acústica exploratòria; pendent d'audició
spk-009	spk-024	6	1.2133	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-009	spk-025	6	0.8108	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-009	spk-026	6	0.5770	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-009	spk-027	6	0.7964	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-009	spk-028	6	0.5134	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-009	spk-029	6	0.7334	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	5	semblança acústica exploratòria; pendent d'audició
spk-009	spk-030	6	1.2560	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-009	spk-031	6	1.3464	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-009	spk-032	6	0.8822	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	4	semblança acústica exploratòria; pendent d'audició
spk-009	spk-033	6	0.6981	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-009	spk-034	6	1.3397	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-009	spk-035	6	0.2082	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-009	spk-038	6	0.5679	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-009	spk-039	6	0.9297	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-009	spk-040	6	0.6922	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-009	spk-041	6	0.6416	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-009	spk-042	6	1.2207	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-009	spk-044	6	0.9085	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-009	spk-045	6	0.7953	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-009	spk-046	6	1.0214	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-009	spk-047	6	0.7426	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	4	semblança acústica exploratòria; pendent d'audició
spk-009	spk-048	6	1.0266	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-009	spk-049	6	1.2504	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-009	spk-050	6	0.9992	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-009	spk-054	6	1.0094	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-009	spk-055	6	1.0554	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	5	semblança acústica exploratòria; pendent d'audició
spk-009	spk-057	6	0.4460	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-009	spk-059	6	0.4204	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-010	spk-015	6	1.0389	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-010	spk-017	6	0.7946	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-010	spk-023	6	0.9075	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	3	semblança acústica exploratòria; pendent d'audició
spk-010	spk-025	6	1.2297	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-010	spk-030	6	0.8486	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-010	spk-031	6	1.1029	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-010	spk-034	6	1.3411	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-010	spk-037	6	0.8564	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-010	spk-041	6	1.2588	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-010	spk-042	6	1.1081	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	13	semblança acústica exploratòria; pendent d'audició
spk-010	spk-043	6	1.0646	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-010	spk-044	6	1.1075	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-010	spk-046	6	1.2608	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-010	spk-048	6	1.2767	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-010	spk-050	6	1.0954	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-010	spk-051	6	0.8559	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-010	spk-053	6	1.2770	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-010	spk-054	6	1.2168	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-011	spk-015	6	1.0145	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-011	spk-016	6	1.3327	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-011	spk-018	6	0.9771	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-011	spk-020	6	1.1001	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-011	spk-022	6	1.2061	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-011	spk-025	6	1.1697	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-011	spk-026	6	1.1781	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-011	spk-027	6	0.6653	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-011	spk-028	6	0.6154	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-011	spk-029	6	1.0743	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	4	semblança acústica exploratòria; pendent d'audició
spk-011	spk-030	6	1.3282	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-011	spk-032	6	1.2376	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	4	semblança acústica exploratòria; pendent d'audició
spk-011	spk-033	6	0.9881	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	4	semblança acústica exploratòria; pendent d'audició
spk-011	spk-035	6	0.7893	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-011	spk-038	6	0.9035	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-011	spk-039	6	1.3449	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-011	spk-040	6	0.5750	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-011	spk-041	6	1.1709	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	4	semblança acústica exploratòria; pendent d'audició
spk-011	spk-044	6	1.2175	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-011	spk-045	6	1.0554	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-011	spk-047	6	0.6917	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	4	semblança acústica exploratòria; pendent d'audició
spk-011	spk-055	6	1.2405	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	5	semblança acústica exploratòria; pendent d'audició
spk-011	spk-057	6	0.9139	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-011	spk-059	6	0.9948	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-013	spk-014	6	1.2946	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	3	semblança acústica exploratòria; pendent d'audició
spk-013	spk-052	6	1.2659	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	2	semblança acústica exploratòria; pendent d'audició
spk-013	spk-054	6	1.1228	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	3	semblança acústica exploratòria; pendent d'audició
